date,league,season,home_team,away_team,home_goals,away_goals,result,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_corners,away_corners,home_fouls,away_fouls,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,odds_home,odds_draw,odds_away,source_file
2021-10-03,La Liga,21-22,Elche,Celta,1,0,H,12.0,10.0,5.0,1.0,7.0,4.0,14.0,19.0,4.0,3.0,0.0,0.0,3.3,3.2,2.3,La Liga Primera Division\21-22.csv
2021-10-03,La Liga,21-22,Espanol,Real Madrid,2,1,H,8.0,18.0,4.0,4.0,2.0,8.0,12.0,13.0,2.0,1.0,0.0,0.0,5.0,4.0,1.66,La Liga Primera Division\21-22.csv
2021-10-03,La Liga,21-22,Getafe,Sociedad,1,1,D,9.0,10.0,2.0,5.0,2.0,5.0,16.0,11.0,4.0,2.0,0.0,0.0,3.6,3.1,2.2,La Liga Primera Division\21-22.csv
2021-10-03,La Liga,21-22,Granada,Sevilla,1,0,H,3.0,14.0,1.0,3.0,2.0,6.0,13.0,11.0,3.0,4.0,0.0,1.0,4.8,3.4,1.72,La Liga Primera Division\21-22.csv
2021-10-03,La Liga,21-22,Villarreal,Betis,2,0,H,11.0,10.0,5.0,3.0,4.0,6.0,14.0,9.0,2.0,4.0,0.0,0.0,2.0,3.6,3.6,La Liga Primera Division\21-22.csv
2021-10-03,Ligue 1,21-22,Angers,Metz,3,2,H,18.0,2.0,5.0,2.0,12.0,2.0,16.0,11.0,1.0,3.0,0.0,0.0,1.95,3.3,4.2,Le Championnat\21-22.csv
2021-10-03,Ligue 1,21-22,Lille,Marseille,2,0,H,12.0,10.0,5.0,3.0,3.0,5.0,10.0,13.0,2.0,3.0,0.0,1.0,2.45,3.3,3.0,Le Championnat\21-22.csv
2021-10-03,Ligue 1,21-22,Lorient,Clermont,1,1,D,6.0,8.0,1.0,4.0,4.0,4.0,19.0,12.0,2.0,1.0,0.0,0.0,2.4,3.5,2.8,Le Championnat\21-22.csv
2021-10-03,Ligue 1,21-22,Monaco,Bordeaux,3,0,H,12.0,4.0,4.0,1.0,10.0,2.0,12.0,13.0,2.0,1.0,0.0,0.0,1.36,5.0,8.0,Le Championnat\21-22.csv
2021-10-03,Ligue 1,21-22,Nantes,Troyes,2,0,H,8.0,15.0,4.0,4.0,3.0,7.0,14.0,10.0,2.0,2.0,0.0,0.0,1.75,3.5,5.0,Le Championnat\21-22.csv
2021-10-03,Ligue 1,21-22,Rennes,Paris SG,2,0,H,12.0,13.0,4.0,0.0,4.0,4.0,9.0,4.0,2.0,3.0,0.0,0.0,5.5,4.5,1.55,Le Championnat\21-22.csv
2021-10-03,Ligue 1,21-22,St Etienne,Lyon,1,1,D,18.0,15.0,6.0,5.0,6.0,4.0,14.0,10.0,2.0,3.0,0.0,1.0,4.33,4.0,1.75,Le Championnat\21-22.csv
2021-10-03,Premier League,21-22,Crystal Palace,Leicester,2,2,D,18.0,9.0,4.0,5.0,1.0,3.0,15.0,11.0,2.0,3.0,0.0,0.0,3.1,3.4,2.3,Premier League\21-22.csv
2021-10-03,Premier League,21-22,Liverpool,Man City,2,2,D,6.0,12.0,4.0,3.0,3.0,4.0,10.0,12.0,3.0,3.0,0.0,0.0,2.87,3.5,2.4,Premier League\21-22.csv
2021-10-03,Premier League,21-22,Tottenham,Aston Villa,2,1,H,17.0,14.0,8.0,3.0,5.0,8.0,11.0,14.0,2.0,1.0,0.0,0.0,2.1,3.6,3.4,Premier League\21-22.csv
2021-10-03,Premier League,21-22,West Ham,Brentford,1,2,A,18.0,13.0,5.0,6.0,11.0,6.0,16.0,13.0,2.0,3.0,0.0,0.0,1.75,3.75,4.75,Premier League\21-22.csv
2021-10-03,Serie A,21-22,Atalanta,Milan,2,3,A,17.0,13.0,6.0,7.0,9.0,5.0,13.0,14.0,1.0,4.0,0.0,0.0,2.05,3.75,3.4,Seire\21-22.csv
2021-10-03,Serie A,21-22,Bologna,Lazio,3,0,H,10.0,8.0,3.0,4.0,3.0,3.0,5.0,16.0,2.0,5.0,0.0,1.0,3.1,3.6,2.2,Seire\21-22.csv
2021-10-03,Serie A,21-22,Fiorentina,Napoli,1,2,A,10.0,12.0,3.0,6.0,8.0,2.0,16.0,13.0,3.0,3.0,0.0,0.0,3.9,3.5,1.95,Seire\21-22.csv
2021-10-03,Serie A,21-22,Roma,Empoli,2,0,H,18.0,11.0,7.0,3.0,5.0,5.0,11.0,16.0,2.0,3.0,0.0,0.0,1.4,5.0,7.0,Seire\21-22.csv
2021-10-03,Serie A,21-22,Sampdoria,Udinese,3,3,D,13.0,18.0,3.0,7.0,6.0,8.0,12.0,15.0,4.0,5.0,0.0,0.0,2.1,3.5,3.5,Seire\21-22.csv
2021-10-03,Serie A,21-22,Verona,Spezia,4,0,H,6.0,12.0,4.0,4.0,1.0,5.0,15.0,11.0,1.0,1.0,0.0,1.0,1.65,4.0,5.25,Seire\21-22.csv
2021-10-15,Bundesliga,21-22,Hoffenheim,FC Koln,5,0,H,14.0,10.0,8.0,0.0,3.0,3.0,13.0,7.0,1.0,1.0,0.0,0.0,2.0,3.9,3.3,Bundesliga\21-22.csv
2021-10-15,Ligue 1,21-22,Paris SG,Angers,2,1,H,13.0,7.0,2.0,2.0,6.0,5.0,8.0,10.0,1.0,2.0,0.0,0.0,1.33,5.5,8.0,Le Championnat\21-22.csv
2021-10-16,Bundesliga,21-22,Dortmund,Mainz,3,1,H,11.0,5.0,5.0,2.0,6.0,2.0,7.0,12.0,2.0,4.0,0.0,0.0,1.4,5.0,7.5,Bundesliga\21-22.csv
2021-10-16,Bundesliga,21-22,Ein Frankfurt,Hertha,1,2,A,13.0,12.0,5.0,6.0,7.0,4.0,17.0,16.0,1.0,2.0,0.0,0.0,1.75,3.8,4.5,Bundesliga\21-22.csv
2021-10-16,Bundesliga,21-22,Freiburg,RB Leipzig,1,1,D,15.0,13.0,2.0,4.0,8.0,5.0,10.0,17.0,0.0,4.0,0.0,0.0,4.0,4.0,1.85,Bundesliga\21-22.csv
2021-10-16,Bundesliga,21-22,Greuther Furth,Bochum,0,1,A,12.0,9.0,3.0,2.0,4.0,3.0,16.0,16.0,2.0,4.0,0.0,0.0,2.37,3.5,2.9,Bundesliga\21-22.csv
2021-10-16,Bundesliga,21-22,M'gladbach,Stuttgart,1,1,D,31.0,5.0,8.0,2.0,9.0,1.0,14.0,21.0,3.0,3.0,0.0,0.0,1.5,4.75,6.0,Bundesliga\21-22.csv
2021-10-16,Bundesliga,21-22,Union Berlin,Wolfsburg,2,0,H,6.0,13.0,3.0,4.0,3.0,3.0,7.0,16.0,3.0,1.0,0.0,0.0,2.7,3.25,2.7,Bundesliga\21-22.csv
2021-10-16,La Liga,21-22,Levante,Getafe,0,0,D,6.0,14.0,2.0,4.0,3.0,11.0,14.0,10.0,3.0,3.0,0.0,0.0,2.5,2.9,3.25,La Liga Primera Division\21-22.csv
2021-10-16,La Liga,21-22,Sociedad,Mallorca,1,0,H,10.0,7.0,2.0,1.0,2.0,6.0,11.0,21.0,3.0,3.0,1.0,0.0,1.4,4.5,8.5,La Liga Primera Division\21-22.csv
2021-10-16,Ligue 1,21-22,Clermont,Lille,1,0,H,9.0,9.0,3.0,2.0,6.0,9.0,9.0,8.0,1.0,2.0,0.0,0.0,3.3,3.3,2.25,Le Championnat\21-22.csv
2021-10-16,Ligue 1,21-22,Lyon,Monaco,2,0,H,14.0,9.0,8.0,3.0,2.0,4.0,8.0,10.0,1.0,2.0,0.0,0.0,2.15,3.6,3.25,Le Championnat\21-22.csv
2021-10-16,Premier League,21-22,Aston Villa,Wolves,2,3,A,14.0,9.0,5.0,4.0,6.0,7.0,8.0,17.0,2.0,3.0,0.0,0.0,2.15,3.25,3.5,Premier League\21-22.csv
2021-10-16,Premier League,21-22,Brentford,Chelsea,0,1,A,17.0,5.0,7.0,1.0,5.0,5.0,13.0,8.0,1.0,1.0,0.0,0.0,6.5,3.8,1.57,Premier League\21-22.csv
2021-10-16,Premier League,21-22,Leicester,Man United,4,2,H,22.0,18.0,11.0,6.0,4.0,3.0,5.0,17.0,0.0,3.0,0.0,0.0,3.5,3.6,2.05,Premier League\21-22.csv
2021-10-16,Premier League,21-22,Man City,Burnley,2,0,H,15.0,7.0,6.0,2.0,6.0,2.0,11.0,5.0,1.0,0.0,0.0,0.0,1.12,9.0,19.0,Premier League\21-22.csv
2021-10-16,Premier League,21-22,Norwich,Brighton,0,0,D,15.0,11.0,3.0,3.0,8.0,4.0,5.0,14.0,3.0,5.0,0.0,0.0,3.6,3.4,2.1,Premier League\21-22.csv
2021-10-16,Premier League,21-22,Southampton,Leeds,1,0,H,19.0,3.0,5.0,0.0,8.0,1.0,16.0,14.0,2.0,3.0,0.0,0.0,2.3,3.5,3.0,Premier League\21-22.csv
2021-10-16,Premier League,21-22,Watford,Liverpool,0,5,A,6.0,19.0,2.0,8.0,1.0,9.0,4.0,10.0,0.0,0.0,0.0,0.0,8.5,5.5,1.33,Premier League\21-22.csv
2021-10-16,Serie A,21-22,Lazio,Inter,3,1,H,19.0,12.0,8.0,4.0,7.0,3.0,12.0,12.0,3.0,6.0,1.0,0.0,3.3,3.5,2.15,Seire\21-22.csv
2021-10-16,Serie A,21-22,Milan,Verona,3,2,H,17.0,10.0,4.0,5.0,5.0,4.0,11.0,20.0,1.0,4.0,0.0,0.0,1.55,4.2,5.75,Seire\21-22.csv
2021-10-16,Serie A,21-22,Spezia,Salernitana,2,1,H,18.0,15.0,5.0,4.0,10.0,2.0,13.0,15.0,2.0,3.0,0.0,0.0,2.1,3.4,3.5,Seire\21-22.csv
2021-10-17,Bundesliga,21-22,Augsburg,Bielefeld,1,1,D,14.0,10.0,6.0,3.0,9.0,5.0,8.0,15.0,3.0,1.0,0.0,0.0,2.25,3.2,3.4,Bundesliga\21-22.csv
2021-10-17,Bundesliga,21-22,Leverkusen,Bayern Munich,1,5,A,7.0,27.0,4.0,11.0,4.0,7.0,9.0,9.0,0.0,0.0,0.0,0.0,4.75,4.6,1.6,Bundesliga\21-22.csv
2021-10-17,La Liga,21-22,Barcelona,Valencia,3,1,H,12.0,9.0,5.0,3.0,9.0,3.0,16.0,13.0,2.0,3.0,0.0,0.0,1.5,4.33,6.5,La Liga Primera Division\21-22.csv
2021-10-17,La Liga,21-22,Celta,Sevilla,0,1,A,14.0,8.0,3.0,2.0,5.0,4.0,13.0,9.0,2.0,3.0,0.0,0.0,3.4,3.25,2.2,La Liga Primera Division\21-22.csv
2021-10-17,La Liga,21-22,Vallecano,Elche,2,1,H,10.0,7.0,4.0,3.0,6.0,2.0,16.0,11.0,2.0,2.0,0.0,0.0,1.8,3.5,4.75,La Liga Primera Division\21-22.csv
2021-10-17,La Liga,21-22,Villarreal,Osasuna,1,2,A,11.0,6.0,6.0,2.0,4.0,4.0,6.0,14.0,1.0,5.0,0.0,0.0,1.66,3.75,5.25,La Liga Primera Division\21-22.csv
2021-10-17,Ligue 1,21-22,Bordeaux,Nantes,1,1,D,8.0,13.0,1.0,7.0,2.0,5.0,10.0,16.0,2.0,3.0,0.0,0.0,2.8,3.3,2.55,Le Championnat\21-22.csv
2021-10-17,Ligue 1,21-22,Brest,Reims,1,1,D,9.0,13.0,4.0,2.0,7.0,7.0,18.0,13.0,3.0,4.0,0.0,0.0,2.3,3.2,3.3,Le Championnat\21-22.csv
2021-10-17,Ligue 1,21-22,Marseille,Lorient,4,1,H,16.0,15.0,6.0,7.0,6.0,4.0,7.0,10.0,0.0,1.0,0.0,0.0,1.5,4.33,6.5,Le Championnat\21-22.csv
2021-10-17,Ligue 1,21-22,Metz,Rennes,0,3,A,9.0,21.0,2.0,8.0,4.0,10.0,14.0,9.0,3.0,1.0,0.0,0.0,4.33,3.6,1.83,Le Championnat\21-22.csv
2021-10-17,Ligue 1,21-22,Montpellier,Lens,1,0,H,15.0,19.0,6.0,5.0,3.0,2.0,8.0,16.0,4.0,4.0,1.0,0.0,3.1,3.5,2.25,Le Championnat\21-22.csv
2021-10-17,Ligue 1,21-22,Strasbourg,St Etienne,5,1,H,12.0,4.0,6.0,2.0,7.0,4.0,18.0,10.0,3.0,2.0,0.0,1.0,2.05,3.4,3.6,Le Championnat\21-22.csv
2021-10-17,Ligue 1,21-22,Troyes,Nice,1,0,H,8.0,11.0,3.0,3.0,3.0,3.0,10.0,20.0,2.0,1.0,0.0,0.0,4.33,3.6,1.85,Le Championnat\21-22.csv
2021-10-17,Premier League,21-22,Everton,West Ham,0,1,A,15.0,16.0,2.0,4.0,7.0,9.0,3.0,3.0,0.0,2.0,0.0,0.0,2.5,3.4,2.8,Premier League\21-22.csv
2021-10-17,Premier League,21-22,Newcastle,Tottenham,2,3,A,7.0,14.0,1.0,4.0,2.0,9.0,13.0,4.0,4.0,1.0,1.0,0.0,3.5,3.6,2.05,Premier League\21-22.csv
2021-10-17,Serie A,21-22,Cagliari,Sampdoria,3,1,H,12.0,17.0,5.0,3.0,5.0,9.0,14.0,18.0,4.0,2.0,0.0,0.0,2.55,3.4,2.75,Seire\21-22.csv
2021-10-17,Serie A,21-22,Empoli,Atalanta,1,4,A,13.0,22.0,6.0,7.0,5.0,4.0,10.0,15.0,3.0,2.0,0.0,0.0,5.75,4.33,1.55,Seire\21-22.csv
2021-10-17,Serie A,21-22,Genoa,Sassuolo,2,2,D,19.0,15.0,4.0,5.0,6.0,1.0,11.0,18.0,2.0,4.0,0.0,0.0,3.1,3.5,2.25,Seire\21-22.csv
2021-10-17,Serie A,21-22,Juventus,Roma,1,0,H,6.0,14.0,2.0,4.0,0.0,6.0,18.0,13.0,3.0,5.0,0.0,0.0,1.85,3.8,4.0,Seire\21-22.csv
2021-10-17,Serie A,21-22,Napoli,Torino,1,0,H,10.0,11.0,3.0,3.0,3.0,4.0,6.0,20.0,2.0,4.0,0.0,0.0,1.4,4.5,8.5,Seire\21-22.csv
2021-10-17,Serie A,21-22,Udinese,Bologna,1,1,D,10.0,23.0,2.0,11.0,2.0,8.0,15.0,11.0,3.0,7.0,1.0,0.0,2.25,3.4,3.2,Seire\21-22.csv
2021-10-18,La Liga,21-22,Alaves,Betis,0,1,A,14.0,19.0,2.0,4.0,7.0,7.0,8.0,11.0,1.0,1.0,0.0,0.0,3.5,3.3,2.15,La Liga Primera Division\21-22.csv
2021-10-18,La Liga,21-22,Espanol,Cadiz,2,0,H,14.0,13.0,6.0,2.0,7.0,9.0,8.0,10.0,1.0,0.0,0.0,0.0,1.66,3.6,5.75,La Liga Primera Division\21-22.csv
2021-10-18,Premier League,21-22,Arsenal,Crystal Palace,2,2,D,17.0,9.0,6.0,6.0,6.0,4.0,7.0,4.0,1.0,1.0,0.0,0.0,1.6,3.8,6.0,Premier League\21-22.csv
2021-10-18,Serie A,21-22,Venezia,Fiorentina,1,0,H,4.0,10.0,2.0,2.0,2.0,5.0,17.0,11.0,2.0,5.0,0.0,1.0,4.2,3.75,1.83,Seire\21-22.csv
2021-10-22,Bundesliga,21-22,Mainz,Augsburg,4,1,H,19.0,6.0,8.0,2.0,6.0,2.0,9.0,11.0,1.0,3.0,0.0,0.0,1.61,3.8,5.75,Bundesliga\21-22.csv
2021-10-22,La Liga,21-22,Osasuna,Granada,1,1,D,17.0,9.0,6.0,4.0,4.0,1.0,15.0,11.0,1.0,3.0,1.0,0.0,1.72,3.5,5.25,La Liga Primera Division\21-22.csv
2021-10-22,Ligue 1,21-22,St Etienne,Angers,2,2,D,17.0,4.0,6.0,2.0,6.0,1.0,12.0,18.0,0.0,3.0,0.0,0.0,2.8,3.3,2.55,Le Championnat\21-22.csv
2021-10-22,Premier League,21-22,Arsenal,Aston Villa,3,1,H,22.0,10.0,9.0,4.0,7.0,4.0,17.0,10.0,2.0,5.0,0.0,0.0,1.83,3.75,4.2,Premier League\21-22.csv
2021-10-22,Serie A,21-22,Sampdoria,Spezia,2,1,H,6.0,17.0,2.0,7.0,0.0,8.0,9.0,9.0,3.0,1.0,0.0,0.0,1.8,3.8,4.2,Seire\21-22.csv
2021-10-22,Serie A,21-22,Torino,Genoa,3,2,H,17.0,14.0,6.0,4.0,2.0,4.0,20.0,18.0,2.0,3.0,0.0,0.0,1.7,3.7,5.0,Seire\21-22.csv
2021-10-23,Bundesliga,21-22,Bayern Munich,Hoffenheim,4,0,H,15.0,9.0,7.0,2.0,4.0,2.0,4.0,18.0,0.0,4.0,0.0,0.0,1.14,9.0,15.0,Bundesliga\21-22.csv
2021-10-23,Bundesliga,21-22,Bielefeld,Dortmund,1,3,A,13.0,14.0,6.0,7.0,7.0,2.0,13.0,9.0,1.0,0.0,0.0,0.0,6.0,4.5,1.5,Bundesliga\21-22.csv
2021-10-23,Bundesliga,21-22,Hertha,M'gladbach,1,0,H,10.0,10.0,4.0,1.0,2.0,6.0,11.0,21.0,2.0,2.0,0.0,0.0,3.75,3.5,2.0,Bundesliga\21-22.csv
2021-10-23,Bundesliga,21-22,RB Leipzig,Greuther Furth,4,1,H,13.0,8.0,5.0,4.0,3.0,4.0,15.0,12.0,2.0,0.0,0.0,0.0,1.12,8.5,21.0,Bundesliga\21-22.csv
2021-10-23,Bundesliga,21-22,Wolfsburg,Freiburg,0,2,A,17.0,11.0,4.0,4.0,7.0,1.0,17.0,15.0,3.0,0.0,0.0,0.0,2.1,3.3,3.6,Bundesliga\21-22.csv
2021-10-23,La Liga,21-22,Ath Bilbao,Villarreal,2,1,H,14.0,11.0,7.0,3.0,9.0,2.0,7.0,12.0,0.0,3.0,0.0,0.0,2.45,3.0,3.2,La Liga Primera Division\21-22.csv
2021-10-23,La Liga,21-22,Cadiz,Alaves,0,2,A,23.0,8.0,4.0,4.0,14.0,3.0,11.0,14.0,0.0,2.0,0.0,0.0,2.5,2.9,3.2,La Liga Primera Division\21-22.csv
2021-10-23,La Liga,21-22,Elche,Espanol,2,2,D,12.0,20.0,7.0,7.0,3.0,7.0,15.0,9.0,3.0,1.0,0.0,0.0,2.7,3.0,2.87,La Liga Primera Division\21-22.csv
2021-10-23,La Liga,21-22,Valencia,Mallorca,2,2,D,20.0,9.0,6.0,4.0,5.0,0.0,15.0,19.0,4.0,5.0,0.0,2.0,1.66,3.8,5.25,La Liga Primera Division\21-22.csv
2021-10-23,Ligue 1,21-22,Lille,Brest,1,1,D,13.0,13.0,3.0,5.0,5.0,4.0,10.0,15.0,1.0,2.0,0.0,0.0,1.55,4.2,5.75,Le Championnat\21-22.csv
2021-10-23,Ligue 1,21-22,Nantes,Clermont,2,1,H,8.0,4.0,4.0,1.0,1.0,3.0,15.0,11.0,1.0,0.0,1.0,1.0,2.2,3.5,3.2,Le Championnat\21-22.csv
2021-10-23,Premier League,21-22,Brighton,Man City,1,4,A,10.0,23.0,5.0,14.0,7.0,6.0,10.0,6.0,2.0,3.0,0.0,0.0,8.0,4.75,1.4,Premier League\21-22.csv
2021-10-23,Premier League,21-22,Chelsea,Norwich,7,0,H,23.0,3.0,13.0,1.0,5.0,0.0,14.0,16.0,0.0,2.0,0.0,1.0,1.18,7.0,15.0,Premier League\21-22.csv
2021-10-23,Premier League,21-22,Crystal Palace,Newcastle,1,1,D,15.0,6.0,3.0,2.0,3.0,7.0,13.0,9.0,3.0,4.0,0.0,0.0,1.9,3.6,4.0,Premier League\21-22.csv
2021-10-23,Premier League,21-22,Everton,Watford,2,5,A,15.0,20.0,4.0,8.0,3.0,5.0,9.0,13.0,4.0,3.0,0.0,0.0,1.65,3.8,5.5,Premier League\21-22.csv
2021-10-23,Premier League,21-22,Leeds,Wolves,1,1,D,18.0,8.0,4.0,4.0,6.0,3.0,15.0,14.0,2.0,3.0,0.0,0.0,2.4,3.4,2.87,Premier League\21-22.csv
2021-10-23,Premier League,21-22,Southampton,Burnley,2,2,D,16.0,9.0,4.0,5.0,6.0,2.0,10.0,11.0,1.0,3.0,0.0,0.0,1.95,3.5,3.9,Premier League\21-22.csv
2021-10-23,Serie A,21-22,Bologna,Milan,2,4,A,9.0,15.0,4.0,7.0,4.0,1.0,7.0,15.0,1.0,3.0,2.0,0.0,3.35,3.6,2.1,Seire\21-22.csv
2021-10-23,Serie A,21-22,Salernitana,Empoli,2,4,A,12.0,11.0,6.0,6.0,7.0,1.0,11.0,16.0,1.0,3.0,0.0,0.0,2.7,3.4,2.62,Seire\21-22.csv
2021-10-23,Serie A,21-22,Sassuolo,Venezia,3,1,H,14.0,8.0,7.0,3.0,5.0,4.0,10.0,15.0,1.0,2.0,0.0,0.0,1.57,4.2,5.5,Seire\21-22.csv
2021-10-24,Bundesliga,21-22,Bochum,Ein Frankfurt,2,0,H,19.0,14.0,7.0,6.0,4.0,7.0,9.0,11.0,0.0,2.0,0.0,0.0,3.2,3.5,2.2,Bundesliga\21-22.csv
2021-10-24,Bundesliga,21-22,FC Koln,Leverkusen,2,2,D,17.0,9.0,5.0,6.0,6.0,6.0,10.0,15.0,1.0,3.0,0.0,0.0,3.3,3.8,2.05,Bundesliga\21-22.csv
2021-10-24,Bundesliga,21-22,Stuttgart,Union Berlin,1,1,D,8.0,11.0,2.0,3.0,1.0,2.0,16.0,13.0,3.0,1.0,1.0,0.0,2.37,3.5,2.9,Bundesliga\21-22.csv
2021-10-24,La Liga,21-22,Ath Madrid,Sociedad,2,2,D,17.0,8.0,4.0,4.0,4.0,3.0,14.0,14.0,1.0,3.0,0.0,0.0,1.61,3.7,6.0,La Liga Primera Division\21-22.csv
2021-10-24,La Liga,21-22,Barcelona,Real Madrid,1,2,A,12.0,10.0,2.0,5.0,7.0,4.0,17.0,13.0,1.0,1.0,0.0,0.0,2.75,3.6,2.45,La Liga Primera Division\21-22.csv
2021-10-24,La Liga,21-22,Betis,Vallecano,3,2,H,11.0,14.0,5.0,3.0,4.0,4.0,12.0,12.0,1.0,2.0,0.0,0.0,1.83,3.75,4.2,La Liga Primera Division\21-22.csv
2021-10-24,La Liga,21-22,Sevilla,Levante,5,3,H,18.0,12.0,11.0,7.0,10.0,3.0,13.0,6.0,1.0,2.0,0.0,0.0,1.44,4.2,8.0,La Liga Primera Division\21-22.csv
2021-10-24,Ligue 1,21-22,Lens,Metz,4,1,H,11.0,9.0,5.0,4.0,5.0,6.0,9.0,13.0,2.0,3.0,0.0,0.0,1.6,4.2,5.25,Le Championnat\21-22.csv
2021-10-24,Ligue 1,21-22,Lorient,Bordeaux,1,1,D,14.0,11.0,4.0,5.0,9.0,4.0,12.0,13.0,4.0,2.0,0.0,1.0,2.0,3.5,3.8,Le Championnat\21-22.csv
2021-10-24,Ligue 1,21-22,Marseille,Paris SG,0,0,D,15.0,10.0,1.0,4.0,4.0,5.0,7.0,8.0,1.0,2.0,0.0,1.0,5.0,4.5,1.57,Le Championnat\21-22.csv
2021-10-24,Ligue 1,21-22,Monaco,Montpellier,3,1,H,14.0,12.0,4.0,3.0,4.0,4.0,14.0,16.0,1.0,4.0,0.0,0.0,1.44,5.0,6.0,Le Championnat\21-22.csv
2021-10-24,Ligue 1,21-22,Nice,Lyon,3,2,H,17.0,13.0,7.0,8.0,3.0,2.0,11.0,7.0,1.0,0.0,0.0,1.0,2.5,3.4,2.7,Le Championnat\21-22.csv
2021-10-24,Ligue 1,21-22,Reims,Troyes,1,2,A,18.0,7.0,5.0,4.0,7.0,1.0,14.0,13.0,4.0,2.0,1.0,0.0,2.15,3.3,3.5,Le Championnat\21-22.csv
2021-10-24,Ligue 1,21-22,Rennes,Strasbourg,1,0,H,17.0,8.0,3.0,2.0,11.0,6.0,6.0,11.0,1.0,2.0,0.0,0.0,1.8,3.6,4.5,Le Championnat\21-22.csv
2021-10-24,Premier League,21-22,Brentford,Leicester,1,2,A,15.0,10.0,5.0,6.0,9.0,2.0,13.0,7.0,1.0,1.0,0.0,0.0,2.62,3.3,2.7,Premier League\21-22.csv
2021-10-24,Premier League,21-22,Man United,Liverpool,0,5,A,12.0,19.0,4.0,8.0,6.0,3.0,10.0,8.0,6.0,0.0,1.0,0.0,3.1,3.6,2.2,Premier League\21-22.csv
2021-10-24,Premier League,21-22,West Ham,Tottenham,1,0,H,13.0,7.0,4.0,4.0,2.0,4.0,11.0,4.0,2.0,1.0,0.0,0.0,2.3,3.5,3.0,Premier League\21-22.csv
2021-10-24,Serie A,21-22,Atalanta,Udinese,1,1,D,8.0,9.0,3.0,3.0,6.0,3.0,15.0,15.0,2.0,2.0,0.0,0.0,1.4,5.0,7.5,Seire\21-22.csv
2021-10-24,Serie A,21-22,Fiorentina,Cagliari,3,0,H,21.0,3.0,5.0,1.0,4.0,1.0,11.0,15.0,0.0,2.0,0.0,0.0,1.65,4.0,5.25,Seire\21-22.csv
2021-10-24,Serie A,21-22,Inter,Juventus,1,1,D,10.0,16.0,2.0,4.0,5.0,2.0,14.0,16.0,2.0,2.0,0.0,0.0,2.05,3.6,3.4,Seire\21-22.csv
2021-10-24,Serie A,21-22,Roma,Napoli,0,0,D,13.0,11.0,1.0,3.0,7.0,4.0,14.0,10.0,4.0,1.0,0.0,0.0,2.87,3.5,2.4,Seire\21-22.csv
2021-10-24,Serie A,21-22,Verona,Lazio,4,1,H,16.0,9.0,7.0,4.0,3.0,4.0,12.0,15.0,2.0,2.0,0.0,0.0,3.1,3.6,2.2,Seire\21-22.csv
2021-10-25,La Liga,21-22,Getafe,Celta,0,3,A,11.0,16.0,2.0,8.0,2.0,7.0,15.0,11.0,2.0,2.0,2.0,0.0,2.5,3.0,3.1,La Liga Primera Division\21-22.csv
2021-10-26,La Liga,21-22,Alaves,Elche,1,0,H,16.0,4.0,5.0,1.0,4.0,7.0,13.0,9.0,1.0,1.0,0.0,0.0,2.3,3.0,3.5,La Liga Primera Division\21-22.csv
2021-10-26,La Liga,21-22,Espanol,Ath Bilbao,1,1,D,14.0,23.0,3.0,7.0,8.0,12.0,7.0,12.0,1.0,2.0,1.0,0.0,2.9,3.0,2.62,La Liga Primera Division\21-22.csv
2021-10-26,La Liga,21-22,Villarreal,Cadiz,3,3,D,14.0,9.0,5.0,4.0,8.0,2.0,13.0,9.0,3.0,6.0,0.0,0.0,1.3,5.5,9.5,La Liga Primera Division\21-22.csv
2021-10-26,Serie A,21-22,Milan,Torino,1,0,H,10.0,12.0,2.0,2.0,2.0,5.0,14.0,21.0,3.0,3.0,0.0,0.0,1.6,4.0,5.5,Seire\21-22.csv
2021-10-26,Serie A,21-22,Spezia,Genoa,1,1,D,13.0,9.0,3.0,2.0,3.0,3.0,12.0,16.0,2.0,4.0,0.0,0.0,2.3,3.5,3.0,Seire\21-22.csv
2021-10-26,Serie A,21-22,Venezia,Salernitana,1,2,A,8.0,21.0,4.0,7.0,4.0,5.0,17.0,13.0,3.0,3.0,1.0,0.0,1.95,3.4,4.0,Seire\21-22.csv
2021-10-27,La Liga,21-22,Betis,Valencia,4,1,H,14.0,10.0,9.0,4.0,4.0,7.0,14.0,19.0,2.0,5.0,0.0,0.0,1.85,3.5,4.5,La Liga Primera Division\21-22.csv
2021-10-27,La Liga,21-22,Mallorca,Sevilla,1,1,D,11.0,10.0,4.0,3.0,4.0,2.0,16.0,14.0,3.0,6.0,1.0,0.0,5.5,3.3,1.75,La Liga Primera Division\21-22.csv
2021-10-27,La Liga,21-22,Real Madrid,Osasuna,0,0,D,17.0,7.0,3.0,0.0,11.0,3.0,12.0,10.0,1.0,1.0,0.0,0.0,1.3,5.5,9.0,La Liga Primera Division\21-22.csv
2021-10-27,La Liga,21-22,Vallecano,Barcelona,1,0,H,13.0,16.0,3.0,1.0,3.0,7.0,17.0,12.0,2.0,2.0,0.0,0.0,4.33,3.75,1.8,La Liga Primera Division\21-22.csv
2021-10-27,Ligue 1,21-22,Nice,Marseille,1,1,D,11.0,7.0,3.0,1.0,6.0,5.0,16.0,8.0,2.0,2.0,0.0,0.0,2.37,3.5,2.87,Le Championnat\21-22.csv
